,age_end,age_start,education_state,ethnicity,mean_value,sex,year_end,year_start
21297,98,97,Less than GCSE,OAS,0.0,Male,2012,2011
21298,99,98,Less than GCSE,OAS,0.0,Male,2012,2011
21299,100,99,Less than GCSE,OAS,0.0,Male,2012,2011
21300,1,0,Less than GCSE,OAS,0.0,Female,2012,2011
21301,2,1,Less than GCSE,OAS,0.0,Female,2012,2011
21302,3,2,Less than GCSE,OAS,0.0,Female,2012,2011
21303,4,3,Less than GCSE,OAS,0.0,Female,2012,2011
21304,5,4,Less than GCSE,OAS,0.0,Female,2012,2011
21305,6,5,Less than GCSE,OAS,0.0,Female,2012,2011
21306,7,6,Less than GCSE,OAS,0.0,Female,2012,2011
21307,8,7,Less than GCSE,OAS,0.0,Female,2012,2011
21308,9,8,Less than GCSE,OAS,0.0,Female,2012,2011
21309,10,9,Less than GCSE,OAS,0.0,Female,2012,2011
21310,11,10,Less than GCSE,OAS,0.0,Female,2012,2011
21311,12,11,Less than GCSE,OAS,0.0,Female,2012,2011
21312,13,12,Less than GCSE,OAS,0.0,Female,2012,2011
21313,14,13,Less than GCSE,OAS,0.0,Female,2012,2011
21314,15,14,Less than GCSE,OAS,0.0,Female,2012,2011
21315,16,15,Less than GCSE,OAS,0.0,Female,2012,2011
21316,17,16,Less than GCSE,OAS,0.0,Female,2012,2011
21317,18,17,Less than GCSE,OAS,0.0,Female,2012,2011
21318,19,18,Less than GCSE,OAS,0.0,Female,2012,2011
21319,20,19,Less than GCSE,OAS,0.0,Female,2012,2011
21320,21,20,Less than GCSE,OAS,0.0,Female,2012,2011
21321,22,21,Less than GCSE,OAS,0.0,Female,2012,2011
21322,23,22,Less than GCSE,OAS,0.0,Female,2012,2011
21323,24,23,Less than GCSE,OAS,0.0,Female,2012,2011
21324,25,24,Less than GCSE,OAS,0.0,Female,2012,2011
21325,26,25,Less than GCSE,OAS,0.0,Female,2012,2011
21326,27,26,Less than GCSE,OAS,0.0,Female,2012,2011
21327,28,27,Less than GCSE,OAS,0.0,Female,2012,2011
21328,29,28,Less than GCSE,OAS,0.0,Female,2012,2011
21329,30,29,Less than GCSE,OAS,0.0,Female,2012,2011
21330,31,30,Less than GCSE,OAS,0.0,Female,2012,2011
21331,32,31,Less than GCSE,OAS,0.0,Female,2012,2011
21332,33,32,Less than GCSE,OAS,0.0,Female,2012,2011
21333,34,33,Less than GCSE,OAS,0.0,Female,2012,2011
21334,35,34,Less than GCSE,OAS,0.0,Female,2012,2011
21335,36,35,Less than GCSE,OAS,0.0,Female,2012,2011
21336,37,36,Less than GCSE,OAS,0.0,Female,2012,2011
21337,38,37,Less than GCSE,OAS,0.0,Female,2012,2011
21338,39,38,Less than GCSE,OAS,0.0,Female,2012,2011
21339,40,39,Less than GCSE,OAS,0.0,Female,2012,2011
21340,41,40,Less than GCSE,OAS,0.0,Female,2012,2011
21341,42,41,Less than GCSE,OAS,0.0,Female,2012,2011
21342,43,42,Less than GCSE,OAS,0.0,Female,2012,2011
21343,44,43,Less than GCSE,OAS,0.0,Female,2012,2011
21344,45,44,Less than GCSE,OAS,0.0,Female,2012,2011
21345,46,45,Less than GCSE,OAS,0.0,Female,2012,2011
21346,47,46,Less than GCSE,OAS,0.0,Female,2012,2011
21347,48,47,Less than GCSE,OAS,0.0,Female,2012,2011
21348,49,48,Less than GCSE,OAS,0.0,Female,2012,2011
21349,50,49,Less than GCSE,OAS,0.0,Female,2012,2011
21350,51,50,Less than GCSE,OAS,0.0,Female,2012,2011
21351,52,51,Less than GCSE,OAS,0.0,Female,2012,2011
21352,53,52,Less than GCSE,OAS,0.0,Female,2012,2011
21353,54,53,Less than GCSE,OAS,0.0,Female,2012,2011
21354,55,54,Less than GCSE,OAS,0.0,Female,2012,2011
21355,56,55,Less than GCSE,OAS,0.0,Female,2012,2011
21356,57,56,Less than GCSE,OAS,0.0,Female,2012,2011
21357,58,57,Less than GCSE,OAS,0.0,Female,2012,2011
21358,59,58,Less than GCSE,OAS,0.0,Female,2012,2011
21359,60,59,Less than GCSE,OAS,0.0,Female,2012,2011
21360,61,60,Less than GCSE,OAS,0.0,Female,2012,2011
21361,62,61,Less than GCSE,OAS,0.0,Female,2012,2011
21362,63,62,Less than GCSE,OAS,0.0,Female,2012,2011
21363,64,63,Less than GCSE,OAS,0.0,Female,2012,2011
21364,65,64,Less than GCSE,OAS,0.0,Female,2012,2011
21365,66,65,Less than GCSE,OAS,0.0,Female,2012,2011
21366,67,66,Less than GCSE,OAS,0.0,Female,2012,2011
21367,68,67,Less than GCSE,OAS,0.0,Female,2012,2011
21368,69,68,Less than GCSE,OAS,0.0,Female,2012,2011
21369,70,69,Less than GCSE,OAS,0.0,Female,2012,2011
21370,71,70,Less than GCSE,OAS,0.0,Female,2012,2011
21371,72,71,Less than GCSE,OAS,0.0,Female,2012,2011
21372,73,72,Less than GCSE,OAS,0.0,Female,2012,2011
21373,74,73,Less than GCSE,OAS,0.0,Female,2012,2011
21374,75,74,Less than GCSE,OAS,0.0,Female,2012,2011
21375,76,75,Less than GCSE,OAS,0.0,Female,2012,2011
21376,77,76,Less than GCSE,OAS,0.0,Female,2012,2011
21377,78,77,Less than GCSE,OAS,0.0,Female,2012,2011
21378,79,78,Less than GCSE,OAS,0.0,Female,2012,2011
21379,80,79,Less than GCSE,OAS,0.0,Female,2012,2011
21380,81,80,Less than GCSE,OAS,0.0,Female,2012,2011
21381,82,81,Less than GCSE,OAS,0.0,Female,2012,2011
21382,83,82,Less than GCSE,OAS,0.0,Female,2012,2011
21383,84,83,Less than GCSE,OAS,0.0,Female,2012,2011
21384,85,84,Less than GCSE,OAS,0.0,Female,2012,2011
21385,86,85,Less than GCSE,OAS,0.0,Female,2012,2011
21386,87,86,Less than GCSE,OAS,0.0,Female,2012,2011
21387,88,87,Less than GCSE,OAS,0.0,Female,2012,2011
21388,89,88,Less than GCSE,OAS,0.0,Female,2012,2011
21389,90,89,Less than GCSE,OAS,0.0,Female,2012,2011
21390,91,90,Less than GCSE,OAS,0.0,Female,2012,2011
21391,92,91,Less than GCSE,OAS,0.0,Female,2012,2011
21392,93,92,Less than GCSE,OAS,0.0,Female,2012,2011
21393,94,93,Less than GCSE,OAS,0.0,Female,2012,2011
21394,95,94,Less than GCSE,OAS,0.0,Female,2012,2011
21395,96,95,Less than GCSE,OAS,0.0,Female,2012,2011
21396,97,96,Less than GCSE,OAS,0.0,Female,2012,2011
21397,98,97,Less than GCSE,OAS,0.0,Female,2012,2011
21398,99,98,Less than GCSE,OAS,0.0,Female,2012,2011
21399,100,99,Less than GCSE,OAS,0.0,Female,2012,2011
21400,1,0,Medical Education,OAS,0.0,Male,2012,2011
21401,2,1,Medical Education,OAS,0.0,Male,2012,2011
21402,3,2,Medical Education,OAS,0.0,Male,2012,2011
21403,4,3,Medical Education,OAS,0.0,Male,2012,2011
21404,5,4,Medical Education,OAS,0.0,Male,2012,2011
21405,6,5,Medical Education,OAS,0.0,Male,2012,2011
21406,7,6,Medical Education,OAS,0.0,Male,2012,2011
21407,8,7,Medical Education,OAS,0.0,Male,2012,2011
21408,9,8,Medical Education,OAS,0.0,Male,2012,2011
21409,10,9,Medical Education,OAS,0.0,Male,2012,2011
21410,11,10,Medical Education,OAS,0.0,Male,2012,2011
21411,12,11,Medical Education,OAS,0.0,Male,2012,2011
21412,13,12,Medical Education,OAS,0.0,Male,2012,2011
21413,14,13,Medical Education,OAS,0.0,Male,2012,2011
21414,15,14,Medical Education,OAS,0.0,Male,2012,2011
21415,16,15,Medical Education,OAS,0.0,Male,2012,2011
21416,17,16,Medical Education,OAS,1.5,Male,2012,2011
21417,18,17,Medical Education,OAS,1.3916152294928292,Male,2012,2011
21418,19,18,Medical Education,OAS,1.2910619646375867,Male,2012,2011
21419,20,19,Medical Education,OAS,1.1977743281390656,Male,2012,2011
21420,21,20,Medical Education,OAS,1.1112273310225769,Male,2012,2011
21421,22,21,Medical Education,OAS,1.0309339181864583,Male,2012,2011
21422,23,22,Medical Education,OAS,0.95644222743266,Male,2012,2011
21423,24,23,Medical Education,OAS,0.8873330465502227,Male,2012,2011
21424,25,24,Medical Education,OAS,0.8232174541410398,Male,2012,2011
21425,26,25,Medical Education,OAS,0.7637346309113238,Male,2012,2011
21426,27,26,Medical Education,OAS,0.708549829111522,Male,2012,2011
21427,28,27,Medical Education,OAS,0.6573524886974238,Male,2012,2011
21428,29,28,Medical Education,OAS,0.6098544896108986,Male,2012,2011
21429,30,29,Medical Education,OAS,0.5657885303447354,Male,2012,2011
21430,31,30,Medical Education,OAS,0.524906623666733,Male,2012,2011
21431,32,31,Medical Education,OAS,0.4869787010375246,Male,2012,2011
21432,33,32,Medical Education,OAS,0.4517913178683032,Male,2012,2011
21433,34,33,Medical Education,OAS,0.419146452332111,Male,2012,2011
21434,35,34,Medical Education,OAS,0.3888603909688373,Male,2012,2011
21435,36,35,Medical Education,OAS,0.3607626948125132,Male,2012,2011
21436,37,36,Medical Education,OAS,0.33469524022264474,Male,2012,2011
21437,38,37,Medical Education,OAS,0.3105113290217289,Male,2012,2011
21438,39,38,Medical Education,OAS,0.2880748629311312,Male,2012,2011
21439,40,39,Medical Education,OAS,0.2672595776593476,Male,2012,2011
21440,41,40,Medical Education,OAS,0.24794833233237976,Male,2012,2011
21441,42,41,Medical Education,OAS,0.2300324502673927,Male,2012,2011
21442,43,42,Medical Education,OAS,0.2134111073797704,Male,2012,2011
21443,44,43,Medical Education,OAS,0.19799076478174527,Male,2012,2011
21444,45,44,Medical Education,OAS,0.18368464237947285,Male,2012,2011
21445,46,45,Medical Education,OAS,0.17041223050614565,Male,2012,2011
21446,47,46,Medical Education,OAS,0.1580988368427965,Male,2012,2011
21447,48,47,Medical Education,OAS,0.14667516607702508,Male,2012,2011
21448,49,48,Medical Education,OAS,0.13607692993411874,Male,2012,2011
21449,50,49,Medical Education,OAS,0.12624448538596555,Male,2012,2011
21450,51,50,Medical Education,OAS,0.11712249900172975,Male,2012,2011
21451,52,51,Medical Education,OAS,0.10865963555137717,Male,2012,2011
21452,53,52,Medical Education,OAS,0.10080826910962463,Male,2012,2011
21453,54,53,Medical Education,OAS,0.09352421503451014,Male,2012,2011
21454,55,54,Medical Education,OAS,0.08676648131225767,Male,2012,2011
21455,56,55,Medical Education,OAS,0.0804970378690952,Male,2012,2011
21456,57,56,Medical Education,OAS,0.07468060255179591,Male,2012,2011
21457,58,57,Medical Education,OAS,0.06928444257252014,Male,2012,2011
21458,59,58,Medical Education,OAS,0.06427819030056027,Male,2012,2011
21459,60,59,Medical Education,OAS,0.05963367236433195,Male,2012,2011
21460,61,60,Medical Education,OAS,0.055324751101860026,Male,2012,2011
21461,62,61,Medical Education,OAS,0.05132717746749905,Male,2012,2011
21462,63,62,Medical Education,OAS,0.04761845456710191,Male,2012,2011
21463,64,63,Medical Education,OAS,0.04417771105366093,Male,2012,2011
21464,65,64,Medical Education,OAS,0.04098558367093884,Male,2012,2011
21465,66,65,Medical Education,OAS,0.03802410828408742,Male,2012,2011
21466,67,66,Medical Education,OAS,0.03527661878401366,Male,2012,2011
21467,68,67,Medical Education,OAS,0.032727653296564144,Male,2012,2011
21468,69,68,Medical Education,OAS,0.03036286716870658,Male,2012,2011
21469,70,69,Medical Education,OAS,0.0281689522420266,Male,2012,2011
21470,71,70,Medical Education,OAS,0.02613356195924027,Male,2012,2011
21471,72,71,Medical Education,OAS,0.02424524188224881,Male,2012,2011
21472,73,72,Medical Education,OAS,0.022493365230716555,Male,2012,2011
21473,74,73,Medical Education,OAS,0.020868073078406428,Male,2012,2011
21474,75,74,Medical Education,OAS,0.01936021887071981,Male,2012,2011
21475,76,75,Medical Education,OAS,0.017961316951205432,Male,2012,2011
21476,77,76,Medical Education,OAS,0.016663494807363458,Male,2012,2011
21477,78,77,Medical Education,OAS,0.015459448767001109,Male,2012,2011
21478,79,78,Medical Education,OAS,0.014342402895815256,Male,2012,2011
21479,80,79,Medical Education,OAS,0.013306070864892388,Male,2012,2011
21480,81,80,Medical Education,OAS,0.012344620573530043,Male,2012,2011
21481,82,81,Medical Education,OAS,0.011452641328289943,Male,2012,2011
21482,83,82,Medical Education,OAS,0.010625113393578177,Male,2012,2011
21483,84,83,Medical Education,OAS,0.00985737974239442,Male,2012,2011
21484,85,84,Medical Education,OAS,0.009145119848273457,Male,2012,2011
21485,86,85,Medical Education,OAS,0.008484325370929663,Male,2012,2011
21486,87,86,Medical Education,OAS,0.007871277598772077,Male,2012,2011
21487,88,87,Medical Education,OAS,0.0073025265213446456,Male,2012,2011
21488,89,88,Medical Education,OAS,0.006774871413918999,Male,2012,2011
21489,90,89,Medical Education,OAS,0.006285342824976869,Male,2012,2011
21490,91,90,Medical Education,OAS,0.0058311858652141954,Male,2012,2011
21491,92,91,Medical Education,OAS,0.005409844704023596,Male,2012,2011
21492,93,92,Medical Education,OAS,0.005018948186206908,Male,2012,2011
21493,94,93,Medical Education,OAS,0.004656296487973963,Male,2012,2011
21494,95,94,Medical Education,OAS,0.004319848737132365,Male,2012,2011
21495,96,95,Medical Education,OAS,0.004007711527799176,Male,2012,2011
21496,97,96,Medical Education,OAS,0.0037181282649995373,Male,2012,2011
21497,98,97,Medical Education,OAS,0.003449469279187404,Male,2012,2011
21498,99,98,Medical Education,OAS,0.003200222655056562,Male,2012,2011
21499,100,99,Medical Education,OAS,0.0029689857230297953,Male,2012,2011
21500,1,0,Medical Education,OAS,0.0,Female,2012,2011
21501,2,1,Medical Education,OAS,0.0,Female,2012,2011
21502,3,2,Medical Education,OAS,0.0,Female,2012,2011
21503,4,3,Medical Education,OAS,0.0,Female,2012,2011
21504,5,4,Medical Education,OAS,0.0,Female,2012,2011
21505,6,5,Medical Education,OAS,0.0,Female,2012,2011
21506,7,6,Medical Education,OAS,0.0,Female,2012,2011
21507,8,7,Medical Education,OAS,0.0,Female,2012,2011
21508,9,8,Medical Education,OAS,0.0,Female,2012,2011
21509,10,9,Medical Education,OAS,0.0,Female,2012,2011
21510,11,10,Medical Education,OAS,0.0,Female,2012,2011
21511,12,11,Medical Education,OAS,0.0,Female,2012,2011
21512,13,12,Medical Education,OAS,0.0,Female,2012,2011
21513,14,13,Medical Education,OAS,0.0,Female,2012,2011
21514,15,14,Medical Education,OAS,0.0,Female,2012,2011
21515,16,15,Medical Education,OAS,0.0,Female,2012,2011
21516,17,16,Medical Education,OAS,0.0,Female,2012,2011
21517,18,17,Medical Education,OAS,1.5,Female,2012,2011
21518,19,18,Medical Education,OAS,1.3916152294928292,Female,2012,2011
21519,20,19,Medical Education,OAS,1.2910619646375867,Female,2012,2011
21520,21,20,Medical Education,OAS,1.1977743281390656,Female,2012,2011
21521,22,21,Medical Education,OAS,1.1112273310225769,Female,2012,2011
21522,23,22,Medical Education,OAS,1.0309339181864583,Female,2012,2011
21523,24,23,Medical Education,OAS,0.95644222743266,Female,2012,2011
21524,25,24,Medical Education,OAS,0.8873330465502227,Female,2012,2011
21525,26,25,Medical Education,OAS,0.8232174541410398,Female,2012,2011
21526,27,26,Medical Education,OAS,0.7637346309113238,Female,2012,2011
21527,28,27,Medical Education,OAS,0.708549829111522,Female,2012,2011
21528,29,28,Medical Education,OAS,0.6573524886974238,Female,2012,2011
21529,30,29,Medical Education,OAS,0.6098544896108986,Female,2012,2011
21530,31,30,Medical Education,OAS,0.5657885303447354,Female,2012,2011
21531,32,31,Medical Education,OAS,0.524906623666733,Female,2012,2011
21532,33,32,Medical Education,OAS,0.4869787010375246,Female,2012,2011
21533,34,33,Medical Education,OAS,0.4517913178683032,Female,2012,2011
21534,35,34,Medical Education,OAS,0.419146452332111,Female,2012,2011
21535,36,35,Medical Education,OAS,0.3888603909688373,Female,2012,2011
21536,37,36,Medical Education,OAS,0.3607626948125132,Female,2012,2011
21537,38,37,Medical Education,OAS,0.33469524022264474,Female,2012,2011
21538,39,38,Medical Education,OAS,0.3105113290217289,Female,2012,2011
21539,40,39,Medical Education,OAS,0.2880748629311312,Female,2012,2011
21540,41,40,Medical Education,OAS,0.2672595776593476,Female,2012,2011
21541,42,41,Medical Education,OAS,0.24794833233237976,Female,2012,2011
21542,43,42,Medical Education,OAS,0.2300324502673927,Female,2012,2011
21543,44,43,Medical Education,OAS,0.2134111073797704,Female,2012,2011
21544,45,44,Medical Education,OAS,0.19799076478174527,Female,2012,2011
21545,46,45,Medical Education,OAS,0.18368464237947285,Female,2012,2011
21546,47,46,Medical Education,OAS,0.17041223050614565,Female,2012,2011
21547,48,47,Medical Education,OAS,0.1580988368427965,Female,2012,2011
21548,49,48,Medical Education,OAS,0.14667516607702508,Female,2012,2011
21549,50,49,Medical Education,OAS,0.13607692993411874,Female,2012,2011
21550,51,50,Medical Education,OAS,0.12624448538596555,Female,2012,2011
21551,52,51,Medical Education,OAS,0.11712249900172975,Female,2012,2011
21552,53,52,Medical Education,OAS,0.10865963555137717,Female,2012,2011
21553,54,53,Medical Education,OAS,0.10080826910962463,Female,2012,2011
21554,55,54,Medical Education,OAS,0.09352421503451014,Female,2012,2011
21555,56,55,Medical Education,OAS,0.08676648131225767,Female,2012,2011
21556,57,56,Medical Education,OAS,0.0804970378690952,Female,2012,2011
21557,58,57,Medical Education,OAS,0.07468060255179591,Female,2012,2011
21558,59,58,Medical Education,OAS,0.06928444257252014,Female,2012,2011
21559,60,59,Medical Education,OAS,0.06427819030056027,Female,2012,2011
21560,61,60,Medical Education,OAS,0.05963367236433195,Female,2012,2011
21561,62,61,Medical Education,OAS,0.055324751101860026,Female,2012,2011
21562,63,62,Medical Education,OAS,0.05132717746749905,Female,2012,2011
21563,64,63,Medical Education,OAS,0.04761845456710191,Female,2012,2011
21564,65,64,Medical Education,OAS,0.04417771105366093,Female,2012,2011
21565,66,65,Medical Education,OAS,0.04098558367093884,Female,2012,2011
21566,67,66,Medical Education,OAS,0.03802410828408742,Female,2012,2011
21567,68,67,Medical Education,OAS,0.03527661878401366,Female,2012,2011
21568,69,68,Medical Education,OAS,0.032727653296564144,Female,2012,2011
21569,70,69,Medical Education,OAS,0.03036286716870658,Female,2012,2011
21570,71,70,Medical Education,OAS,0.0281689522420266,Female,2012,2011
21571,72,71,Medical Education,OAS,0.02613356195924027,Female,2012,2011
21572,73,72,Medical Education,OAS,0.02424524188224881,Female,2012,2011
21573,74,73,Medical Education,OAS,0.022493365230716555,Female,2012,2011
21574,75,74,Medical Education,OAS,0.020868073078406428,Female,2012,2011
21575,76,75,Medical Education,OAS,0.01936021887071981,Female,2012,2011
21576,77,76,Medical Education,OAS,0.017961316951205432,Female,2012,2011
21577,78,77,Medical Education,OAS,0.016663494807363458,Female,2012,2011
21578,79,78,Medical Education,OAS,0.015459448767001109,Female,2012,2011
21579,80,79,Medical Education,OAS,0.014342402895815256,Female,2012,2011
21580,81,80,Medical Education,OAS,0.013306070864892388,Female,2012,2011
21581,82,81,Medical Education,OAS,0.012344620573530043,Female,2012,2011
21582,83,82,Medical Education,OAS,0.011452641328289943,Female,2012,2011
21583,84,83,Medical Education,OAS,0.010625113393578177,Female,2012,2011
21584,85,84,Medical Education,OAS,0.00985737974239442,Female,2012,2011
21585,86,85,Medical Education,OAS,0.009145119848273457,Female,2012,2011
21586,87,86,Medical Education,OAS,0.008484325370929663,Female,2012,2011
21587,88,87,Medical Education,OAS,0.007871277598772077,Female,2012,2011
21588,89,88,Medical Education,OAS,0.0073025265213446456,Female,2012,2011
21589,90,89,Medical Education,OAS,0.006774871413918999,Female,2012,2011
21590,91,90,Medical Education,OAS,0.006285342824976869,Female,2012,2011
21591,92,91,Medical Education,OAS,0.0058311858652141954,Female,2012,2011
21592,93,92,Medical Education,OAS,0.005409844704023596,Female,2012,2011
21593,94,93,Medical Education,OAS,0.005018948186206908,Female,2012,2011
21594,95,94,Medical Education,OAS,0.004656296487973963,Female,2012,2011
21595,96,95,Medical Education,OAS,0.004319848737132365,Female,2012,2011
21596,97,96,Medical Education,OAS,0.004007711527799176,Female,2012,2011
21597,98,97,Medical Education,OAS,0.0037181282649995373,Female,2012,2011
21598,99,98,Medical Education,OAS,0.003449469279187404,Female,2012,2011
21599,100,99,Medical Education,OAS,0.003200222655056562,Female,2012,2011
21600,1,0,Other Secondary Cert,OAS,0.0,Male,2012,2011
21601,2,1,Other Secondary Cert,OAS,0.0,Male,2012,2011
21602,3,2,Other Secondary Cert,OAS,0.0,Male,2012,2011
21603,4,3,Other Secondary Cert,OAS,0.0,Male,2012,2011
21604,5,4,Other Secondary Cert,OAS,0.0,Male,2012,2011
21605,6,5,Other Secondary Cert,OAS,0.0,Male,2012,2011
21606,7,6,Other Secondary Cert,OAS,0.0,Male,2012,2011
21607,8,7,Other Secondary Cert,OAS,0.0,Male,2012,2011
21608,9,8,Other Secondary Cert,OAS,0.0,Male,2012,2011
21609,10,9,Other Secondary Cert,OAS,0.0,Male,2012,2011
21610,11,10,Other Secondary Cert,OAS,0.0,Male,2012,2011
21611,12,11,Other Secondary Cert,OAS,0.0,Male,2012,2011
21612,13,12,Other Secondary Cert,OAS,0.0,Male,2012,2011
21613,14,13,Other Secondary Cert,OAS,0.0,Male,2012,2011
21614,15,14,Other Secondary Cert,OAS,0.0,Male,2012,2011
21615,16,15,Other Secondary Cert,OAS,0.0,Male,2012,2011
21616,17,16,Other Secondary Cert,OAS,0.0,Male,2012,2011
21617,18,17,Other Secondary Cert,OAS,0.0,Male,2012,2011
21618,19,18,Other Secondary Cert,OAS,0.0,Male,2012,2011
21619,20,19,Other Secondary Cert,OAS,0.0,Male,2012,2011
21620,21,20,Other Secondary Cert,OAS,0.0,Male,2012,2011
21621,22,21,Other Secondary Cert,OAS,0.0,Male,2012,2011
21622,23,22,Other Secondary Cert,OAS,0.0,Male,2012,2011
21623,24,23,Other Secondary Cert,OAS,0.0,Male,2012,2011
21624,25,24,Other Secondary Cert,OAS,0.0,Male,2012,2011
21625,26,25,Other Secondary Cert,OAS,0.0,Male,2012,2011
21626,27,26,Other Secondary Cert,OAS,0.0,Male,2012,2011
